,theta,k1,k2,x0,x1,e1,e2,v2
573,2.5,0.0007777999999999998,0.00033339999999999997,0.21714118276508723,0.5004757879275815,3.8742179208424865,1.7273498245508083,0.9879515350676387
574,2.5,0.0007777999999999998,0.00044449999999999996,0.2133271498406179,0.37083701507307226,3.942832314512488,2.3029604289047585,0.9881821149577779
575,2.5,0.0007777999999999998,0.0005556,0.2116130019774779,0.294532010966022,3.9744754058550873,2.878570979707998,0.9882892764337752
576,2.5,0.0007777999999999998,0.0006666999999999999,0.2106985828275247,0.24426682760872712,3.9915661290018627,3.454181574216213,0.9883482997663358
577,2.5,0.0007777999999999998,0.0007777999999999998,0.2116130019774779,0.294532010966022,3.9744754058550873,2.878570979707998,0.9882892764337752
578,2.5,0.0007777999999999998,0.0008888999999999999,0.20980358996919507,0.18210643102128146,4.008438043952215,4.605402689517327,0.988408580741607
579,2.5,0.0007777999999999998,0.001,0.20956497886060513,0.16155035979286786,4.012960500865456,5.181013257501878,0.9884254188056097
580,2.5,0.0008888999999999999,1e-07,2149.5294469094165,112.08051406968974,0.0022916669654965203,0.0005181013337892562,0.005707944230786216
581,2.5,0.0008888999999999999,0.00011119999999999999,0.2640299620943044,1.6618718705738218,3.192675783689521,0.5761286792206854,0.9852127237758044
582,2.5,0.0008888999999999999,0.00022229999999999998,0.19990108284584399,0.770594310076234,4.205197791234995,1.151739263548418,0.9888298056327268
583,2.5,0.0008888999999999999,0.00033339999999999997,0.18979945577226634,0.5012614330126011,4.427068642797784,1.7273498312879239,0.9894283926959391
584,2.5,0.0008888999999999999,0.00044449999999999996,0.18645912248153163,0.3714022794479271,4.5057243566966685,2.302960398607643,0.9896344411009168
585,2.5,0.0008888999999999999,0.0005556,0.18495800683045455,0.2949742134043519,4.541996749012461,2.878571002981346,0.9897305614160053
586,2.5,0.0008888999999999999,0.0006666999999999999,0.18415727867949874,0.24463025761686483,4.561587094760962,3.4541815830367817,0.9897836926447946
587,2.5,0.0008888999999999999,0.0007777999999999998,0.18368038180611693,0.20896447748070185,4.573335857438531,4.029792115969906,0.9898164371836156
588,2.5,0.0008888999999999999,0.0008888999999999999,0.18337359528179492,0.18237463164789142,4.580926100269823,4.605402692701409,0.9898382057887785
589,2.5,0.0008888999999999999,0.001,0.18316467008956486,0.1617875470413013,4.586109697917169,5.181013234214238,0.9898535096960541
590,2.5,0.001,1e-07,2144.672821975147,116.86798456009991,0.002370941672215727,0.0005181013338912322,0.005727162032222641
591,2.5,0.001,0.00011119999999999999,0.23466672892882273,1.6649640471327898,3.587604229564946,0.5761286789857553,0.9867842196418951
592,2.5,0.001,0.00022229999999999998,0.17756063264439462,0.7716101203528964,4.729702187468632,1.1517392694084119,0.9900399286872072
593,2.5,0.001,0.00033339999999999997,0.1685733082794077,0.5018743329545023,4.979917505864311,1.7273498445964126,0.9905803747609674
594,2.5,0.001,0.00044449999999999996,0.16560198927778325,0.3718431738629657,5.068615502235318,2.3029604002438826,0.9907671261347886
595,2.5,0.001,0.0005556,0.16426681255941297,0.2953191047792621,5.109517356211924,2.8785709614620902,0.9908545707782112
596,2.5,0.001,0.0006666999999999999,0.16355461926019602,0.2449136895417856,5.131607748502018,3.4541816228202737,0.9909030661206278
597,2.5,0.001,0.0007777999999999998,0.16313046992163258,0.20920514207576746,5.144855416474833,4.029792113996808,0.9909330491597084
598,2.5,0.001,0.0008888999999999999,0.16285761680704755,0.18258378476164971,5.153414056293446,4.605402758833216,0.9909530435501673
599,2.5,0.001,0.001,0.16267180401194142,0.16197250963995036,5.159258928950694,5.1810133609849025,0.9909671403981059
600,5.0,1e-07,1e-07,2274.5694738908537,5.0531888239367175,0.00025631492473371186,0.0005181013615374804,0.002087050689717913
601,5.0,1e-07,0.00011119999999999999,2258.4680932559295,0.008958652019292879,0.0005180996550057642,0.5761286659016377,0.0061880598159261176
