,theta,k1,k2,x0,x1,e1,e2,v2
793,7.5,0.001,0.00033339999999999997,0.18239122808107397,2.5219627646259255,4.6054027551357954,0.40939443114528984,0.989439944009746
794,7.5,0.001,0.00044449999999999996,0.18239122461328958,2.6772276621619806,4.605402667183025,0.3904217698130575,0.989409978183351
795,7.5,0.001,0.0005556,0.18239122461328958,2.6772276621619806,4.605402667183025,0.3904217698130575,0.989409978183351
796,7.5,0.001,0.0006666999999999999,0.18239122461328958,2.6772276621619806,4.605402667183025,0.3904217698130575,0.989409978183351
797,7.5,0.001,0.0007777999999999998,0.74719733412925,2.265682323494988,1.1517392664767823,0.43330059322565284,0.9604567954127691
798,7.5,0.001,0.0008888999999999999,0.74719733412925,2.265682323494988,1.1517392664767823,0.43330059322565284,0.9604567954127691
799,7.5,0.001,0.001,0.74719733412925,2.265682323494988,1.1517392664767823,0.43330059322565284,0.9604567954127691
800,10.0,1e-07,1e-07,2258.467987191921,17.001755725998226,0.0005181013325027315,0.00038491522471849885,0.0029083596010376243
801,10.0,1e-07,0.00011119999999999999,2258.468027502999,0.9874199651526194,0.0005181011591773905,0.005562991931886434,0.005999234743314525
802,10.0,1e-07,0.00022229999999999998,2258.4680265828406,0.7796451053374347,0.0005181011340917231,0.0069584959813286315,0.00603933500148371
803,10.0,1e-07,0.00033339999999999997,2258.4680225187312,0.6793934421892331,0.0005181011440268274,0.007936376636877324,0.00605868369325624
804,10.0,1e-07,0.00044449999999999996,2258.468015553386,0.6163126630628335,0.0005181012101044619,0.008714480747651531,0.006070859071980728
805,10.0,1e-07,0.0005556,2258.4679952085176,0.571506624895933,0.0005181013100344078,0.009371363704397466,0.006079507829575994
806,10.0,1e-07,0.0006666999999999999,2258.4679689202394,0.5373604511586453,0.000518101388778228,0.009945437737197377,0.006086099000828576
807,10.0,1e-07,0.0007777999999999998,2258.467957787085,0.5101080216164294,0.0005181014357894677,0.01045870696632537,0.006091359260953836
808,10.0,1e-07,0.0008888999999999999,2258.468018216888,0.4876347105200853,0.000518101199850682,0.010925085319821464,0.006095693792989686
809,10.0,1e-07,0.001,2258.467987515775,0.46864501414372367,0.0005181013301717522,0.01135401648765552,0.006099360377878613
810,10.0,0.00011119999999999999,1e-07,1.5441220566556753,4758.837958930051,0.576128676638759,0.0005180981335589921,0.006204140511374018
811,10.0,0.00011119999999999999,0.00011119999999999999,1.5441220462047414,6.950232525486845,0.5761286803098187,0.1876662208820655,0.9234024633102904
812,10.0,0.00011119999999999999,0.00022229999999999998,1.5441220416912615,5.00557860946219,0.5761286818666168,0.23077285702012554,0.9237777816972709
813,10.0,0.00011119999999999999,0.00033339999999999997,1.5441220198336103,4.208650888094934,0.5761286852084955,0.25993724515019934,0.9239315903527134
814,10.0,0.00011119999999999999,0.00044449999999999996,1.5441220191684977,3.7414508995863462,0.5761286901563156,0.2828091734084852,0.9240217592676185
815,10.0,0.00011119999999999999,0.0005556,1.544122034614235,3.4232327725464007,0.5761286843419215,0.30196075805255645,0.9240831747499005
816,10.0,0.00011119999999999999,0.0006666999999999999,1.5441220870841756,3.1875472887530027,0.5761286660503672,0.31860940137923444,0.9241286598338742
