,circuit,initialization,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time,loss_auc
12,dc,71,0.1335466245091783,0.0009929663714911808,0.0007679079928781183,2.410607595770596,3.3690174350314543,0.4833058825671957,6.876433576546873,20.72766613960266,23.75942500630123
13,dc,71,0.12275120332791906,0.0009997629973438182,0.0008425806999584932,2.3617172353594262,3.362364659870492,0.48378728911321006,6.880815460513362,20.72766613960266,23.75942500630123
14,dc,71,0.11535557362822668,0.0009990092536407893,0.0008494783367607013,2.321069336986323,3.3627951711372788,0.4914174818957884,6.885792842661583,20.72766613960266,23.75942500630123
15,dc,71,0.10752067778243028,0.000979362872809647,0.0008169784655883501,2.242440922055711,3.327095436904797,0.49471634757582417,6.886148201040634,20.72766613960266,23.75942500630123
16,dc,71,0.09955462433488384,0.0009752136233725978,0.0008347753384148739,2.1721772051606965,3.262409800230498,0.49325926780366863,6.884324673150524,20.72766613960266,23.75942500630123
17,dc,71,0.09313740646619688,0.0009491073583691909,0.0008440787353137116,2.0784273547068848,3.264693889844408,0.4921455253289657,6.886095593753607,20.72766613960266,23.75942500630123
18,dc,71,0.08625702048927536,0.0009911742045012465,0.0008497124039809212,2.0088635701410156,3.2096619596872284,0.4903676199086022,6.88570940719865,20.72766613960266,23.75942500630123
19,dc,71,0.0817660297719443,0.00099784215259962,0.0008474849623384618,1.9279770540175598,3.21540854486306,0.49086595568303487,6.879921409802567,20.72766613960266,23.75942500630123
20,dc,71,0.07884999682403264,0.0009874170496182789,0.0008363246831916985,1.8499227792191264,3.1834016436186965,0.4914623214419229,6.874808398318343,20.72766613960266,23.75942500630123
21,dc,71,0.07646809177965831,0.0009960919405024445,0.0008054369930235722,1.7663443764754085,3.2000776442871413,0.4921115029238189,6.870727816495738,20.72766613960266,23.75942500630123
22,dc,71,0.07522723052862615,0.0009868751862265833,0.0007786262402483101,1.6971746219508357,3.21507603070456,0.49773649791122987,6.867529736479093,20.72766613960266,23.75942500630123
23,dc,71,0.07439934662335672,0.0009620026352655047,0.0007310667000441524,1.631938408249185,3.2614052303077425,0.49991768251987984,6.865975608425947,20.72766613960266,23.75942500630123
24,dc,71,0.07365289388192887,0.0009332404962098095,0.0006656166414043665,1.5750073413666796,3.2973022350712187,0.5014371501854761,6.864842428586112,20.72766613960266,23.75942500630123
25,dc,71,0.07274874912359777,0.0009606374677806784,0.0005842111436875499,1.5414203334327452,3.3340434400075005,0.5011185517988473,6.863683130717132,20.72766613960266,23.75942500630123
26,dc,71,0.07193073607044904,0.0009478431289202576,0.0005187736100195527,1.5136467359459864,3.3904997142203626,0.4976303023746527,6.861736949685777,20.72766613960266,23.75942500630123
27,dc,71,0.07114520973519875,0.0009944529203059014,0.00044959593535102125,1.4990862856230613,3.395521592252233,0.5007913942365685,6.865986067860082,20.72766613960266,23.75942500630123
28,dc,71,0.07044618539865331,0.0009914272774673495,0.0003775249616952245,1.4563605269255289,3.3574197480701713,0.5009181795981917,6.862090208773086,20.72766613960266,23.75942500630123
29,dc,71,0.06941448439989892,0.0009667592088543862,0.0003030572723085822,1.425539771074684,3.3857368193813717,0.49984429946011993,6.857641667153223,20.72766613960266,23.75942500630123
30,dc,71,0.06848638944714525,0.0009798873460187191,0.00023406555656740318,1.3967983666243895,3.3895977363554697,0.49399829333127576,6.854796950298811,20.72766613960266,23.75942500630123
31,dc,71,0.06757657014425343,0.0009680618127534807,0.00018074801990855982,1.3545721335323608,3.4079526577423054,0.49919821454831,6.850113446182201,20.72766613960266,23.75942500630123
32,dc,71,0.06649827554551269,0.0009617279422044189,0.00013819552044334914,1.2831145696051227,3.400373035071238,0.5040865883101839,6.847672313356437,20.72766613960266,23.75942500630123
33,dc,71,0.0657727409001978,0.0009721916481383823,0.00011020490401456883,1.221779361958025,3.4295978853182367,0.5107861724989426,6.847830232663862,20.72766613960266,23.75942500630123
34,dc,71,0.0649878635939226,0.000968200898625328,7.258405622426612e-05,1.1475001642341098,3.377462860895111,0.5093476231344982,6.848954258092222,20.72766613960266,23.75942500630123
35,dc,71,0.06477493416181197,0.0009676518681490928,5.451265658934463e-05,1.0672074234375526,3.421744427921303,0.5060435502001608,6.850272028490702,20.72766613960266,23.75942500630123
0,dc,70,0.1648765745951032,0.0004203242461987643,0.0001232110958143014,3.456303068574362,3.403611623871427,0.3635911775281164,0.3510751917712841,9.527510166168213,7.451291057894106
1,dc,70,0.15083213283311442,0.0004999555237084858,0.0001422156422278974,3.4097286795427597,3.372019636712577,0.36359613633490917,0.35221736965801964,9.527510166168213,7.451291057894106
2,dc,70,0.14495296534803864,0.0005275995973431401,0.000161925591817398,3.343571979573009,3.3748084000180176,0.37025857850332156,0.35172723331315453,9.527510166168213,7.451291057894106
3,dc,70,0.1408989365390615,0.0005955226589683796,0.00015220649935566253,3.327418193439631,3.341797977772896,0.3765365233005663,0.35169481877864256,9.527510166168213,7.451291057894106
4,dc,70,0.13933473031993582,0.000637934957266611,0.00016306372554939202,3.281914764998953,3.384460032067091,0.381240007234611,0.3561450194529961,9.527510166168213,7.451291057894106
5,dc,70,0.13476067678602247,0.0006911617350070446,0.0001369205533483029,3.267511201568153,3.376140890970654,0.38909259412949687,0.3567811156436294,9.527510166168213,7.451291057894106
6,dc,70,0.13167691107397056,0.0007576654988229427,0.00013107431093047986,3.2132807878462026,3.379908907170001,0.39101218186496134,0.3614922231800419,9.527510166168213,7.451291057894106
7,dc,70,0.12956594842220948,0.0008487127291435978,0.00012574374265386532,3.2008605852988565,3.388732590839296,0.38992380507362173,0.3651410745938164,9.527510166168213,7.451291057894106
8,dc,70,0.1275715218447389,0.0009140288955404981,0.00013168801146228558,3.1602556705804594,3.3451507780700886,0.3876496547407903,0.36918230534493096,9.527510166168213,7.451291057894106
9,dc,70,0.12501889509530104,0.0009300474919388079,0.00012795377834157518,3.0863977939842058,3.371279616596841,0.39362861982259045,0.36959407699797575,9.527510166168213,7.451291057894106
10,dc,70,0.12213813734591791,0.0009911739986716557,0.00012056880959775344,3.0122530933201777,3.3508327869648444,0.3944720446255807,0.3681028815282142,9.527510166168213,7.451291057894106
11,dc,70,0.12213813734591791,0.0009911739986716557,0.00012056880959775344,3.0122530933201777,3.3508327869648444,0.3944720446255807,0.3681028815282142,9.527510166168213,7.451291057894106
0,dc,69,0.07154895934735056,0.00024706127185089024,0.0003778894577150945,3.862492580451385,3.9340527374717533,3.327350287620723,9.760646899561328,5.613253831863403,2.27135762097461
1,dc,69,0.06667224423587645,0.00032218404514412346,0.00039505908128845515,3.907042395688329,3.922246602171847,3.326299820091377,9.75637214355929,5.613253831863403,2.27135762097461
2,dc,69,0.06526784230476787,0.00040353113444114913,0.00035161409599558587,3.9086476639594734,3.9039302798526747,3.32733036817596,9.753130358818105,5.613253831863403,2.27135762097461
3,dc,69,0.06452956538491178,0.0004774695700486991,0.0003001509305685933,3.9157692065055354,3.944526705657365,3.3284340873522456,9.75393063743072,5.613253831863403,2.27135762097461
4,dc,69,0.06394203071766373,0.0005618993070741228,0.000263300230183092,3.9150616128080284,3.958918017567207,3.3251812848059705,9.755505319617967,5.613253831863403,2.27135762097461
5,dc,69,0.06354032583907138,0.0006183122151599696,0.00023101142983458577,3.8616705043821393,3.957995350913573,3.3269132860312522,9.760627401788545,5.613253831863403,2.27135762097461
6,dc,69,0.06313223155286753,0.0006741293579406349,0.00020360833905853145,3.8075516740841318,3.9930187358625173,3.322531003036154,9.761386292272759,5.613253831863403,2.27135762097461
7,dc,69,0.06282560897217604,0.0007612691220668822,0.0001837793264866094,3.814344399967569,3.9928676895296733,3.320910307391652,9.75725756075895,5.613253831863403,2.27135762097461
0,dc,68,0.07001849519041406,6.350532603701292e-05,5.102503112130568e-05,2.179231142650921,3.660425868865997,8.774895876070635,4.289552328432256,1.4550538063049316,0.3495489396472934
1,dc,68,0.0698010806685033,6.995238231105265e-05,4.785374162897745e-05,2.1238037121219255,3.6305747614730435,8.7812451812628,4.285132235584364,1.4550538063049316,0.3495489396472934
0,dc,67,0.31055941560519956,0.0004653066795805057,0.0003117742015667383,1.9369033752597584,1.4731065990627377,6.957942578903764,1.3103910374273924,6.7488110065460205,6.185313582316429
1,dc,67,0.26611372689169355,0.0003931610544625285,0.00026669183514088646,1.9176519889402261,1.4835126021354705,6.958586574778467,1.3151262408759725,6.7488110065460205,6.185313582316429
2,dc,67,0.22001629411197846,0.0003230664942433388,0.0002129737943225631,1.8870581764387602,1.4989594285515457,6.95610887094398,1.3130948933442268,6.7488110065460205,6.185313582316429
3,dc,67,0.1770101274488981,0.00023677553927952598,0.00019992928037579358,1.88324597787537,1.475870376823161,6.959197631924159,1.310124994119581,6.7488110065460205,6.185313582316429
4,dc,67,0.13855188104351637,0.000156771675251762,0.00019114656328227315,1.886624089244454,1.4223407131478492,6.957287280494587,1.3084502856881775,6.7488110065460205,6.185313582316429
5,dc,67,0.09848792847976175,8.175697731538934e-05,0.00014720164728962754,1.9135213610611277,1.4156695765427172,6.95795608093922,1.3124863019835553,6.7488110065460205,6.185313582316429
6,dc,67,0.07665127982253148,9.906782268591065e-05,5.547834889360048e-05,1.9076877224720656,1.4177136180269416,6.959838557406223,1.3094953323176235,6.7488110065460205,6.185313582316429
7,dc,67,0.06996784724153746,0.00017012921304350388,2.7503567690146493e-05,1.888252255207371,1.426027049714543,6.95374727018511,1.3098187806416737,6.7488110065460205,6.185313582316429
8,dc,67,0.06996784724153746,0.00017012921304350388,2.7503567690146493e-05,1.888252255207371,1.426027049714543,6.95374727018511,1.3098187806416737,6.7488110065460205,6.185313582316429
0,dc,66,0.4122180313549737,0.0008255121378911206,0.000400909785830988,2.685676103865945,2.652068757213473,6.214524821980839,5.200097554817734,11.069567203521729,12.306057271639956
1,dc,66,0.3762509021502319,0.0007552702890288651,0.00037436089260186505,2.660221074197891,2.661903690515711,6.208989206707315,5.202447556610526,11.069567203521729,12.306057271639956
2,dc,66,0.3357070966100406,0.0006610120821578799,0.00037822864125463905,2.647707312201343,2.6643128147774253,6.206797784299537,5.200307931358572,11.069567203521729,12.306057271639956
3,dc,66,0.2964731431192799,0.0005743370422344263,0.00037371294110649287,2.6159468560444594,2.68722168985383,6.204184893989419,5.198724317780046,11.069567203521729,12.306057271639956
4,dc,66,0.25693612461512044,0.0004911422397444741,0.00035373228025402213,2.5729872931456836,2.704952398061541,6.2064460447640375,5.198437687530427,11.069567203521729,12.306057271639956
5,dc,66,0.21842782630584545,0.0004120154693863307,0.00032135557090676056,2.561744047299309,2.7425828629007354,6.2048121193976975,5.195469069614494,11.069567203521729,12.306057271639956
6,dc,66,0.18233348734949145,0.00033601651924801597,0.00028829281630724543,2.588649280504954,2.7864593797742647,6.205581200538382,5.193412798841305,11.069567203521729,12.306057271639956
7,dc,66,0.14654344248445308,0.00024874216319297274,0.0002921385295167768,2.580813453350092,2.7652645367712334,6.2057511941797125,5.197719637501104,11.069567203521729,12.306057271639956
8,dc,66,0.11327057005327082,0.00017210495302426954,0.00027378341876592416,2.5330331973698614,2.73067803340928,6.2044569604821,5.196523206290647,11.069567203521729,12.306057271639956
9,dc,66,0.07889076180048725,7.999574606273929e-05,0.0002536529598837933,2.520828637710838,2.730225911306859,6.203844373886781,5.199562904784857,11.069567203521729,12.306057271639956
10,dc,66,0.07387261345148681,5.809859702158333e-05,0.00019940900901429905,2.571634728905095,2.7101281275028195,6.199689309446369,5.195242635358922,11.069567203521729,12.306057271639956
11,dc,66,0.07208796935965055,7.98103365872091e-05,0.00012154203410021161,2.586669568232675,2.721811661185128,6.196371517206111,5.190768254178357,11.069567203521729,12.306057271639956
12,dc,66,0.0695674537663959,0.00010796222609770589,5.3131249957659324e-05,2.6136444329218156,2.70986215568189,6.19116693521985,5.193847595598286,11.069567203521729,12.306057271639956
13,dc,66,0.06948209516950044,0.0001136889019490214,5.2263336719112924e-05,2.567926554296653,2.6984360827191876,6.188876221220069,5.202345263088893,11.069567203521729,12.306057271639956
0,dc,65,0.22136474445987087,0.0005047573250313005,0.0003904413558207637,1.2282041328667626,1.208119092244925,4.267651780518337,7.1218888626175785,7.404780149459839,5.289497582956656
1,dc,65,0.18658419637230747,0.0004283973884896182,0.00034551418502690016,1.2016485399228287,1.2447589402436618,4.268538582375156,7.1223827217524445,7.404780149459839,5.289497582956656
2,dc,65,0.15659458840537654,0.0003528910084384202,0.00031482176581050145,1.2093252532254377,1.2822235849965398,4.270591981729481,7.118545293512354,7.404780149459839,5.289497582956656
3,dc,65,0.12625976035872713,0.0002731124032721325,0.0002765822026956509,1.1929560065721094,1.2854885280571955,4.267306104022057,7.121399761327036,7.404780149459839,5.289497582956656
4,dc,65,0.09842440349681765,0.0001875788627092729,0.0002440194580031097,1.2207445218430288,1.2618479597844607,4.266235812234578,7.122734117338809,7.404780149459839,5.289497582956656
5,dc,65,0.07835419867419519,0.00010174555423560631,0.00022800364871420107,1.1921020952866206,1.2589170666638652,4.2690319207194705,7.1199676466452475,7.404780149459839,5.289497582956656
6,dc,65,0.07289062338391472,0.00010754952129488056,0.00015633042395656093,1.151064431353653,1.2855895755643927,4.264919335249086,7.122692374708688,7.404780149459839,5.289497582956656
7,dc,65,0.06715948992191167,0.00013797747241696572,8.116213087073735e-05,1.1393350910465196,1.2540925631770508,4.266860743922947,7.118313651689573,7.404780149459839,5.289497582956656
8,dc,65,0.06491935054217032,0.00019044981269569994,3.681561296304537e-05,1.1475579574206933,1.3107850443615288,4.263217561295602,7.115723074658761,7.404780149459839,5.289497582956656
9,dc,65,0.06406386471924497,0.00020256261822115162,3.896647191565501e-05,1.082622169167278,1.3284994108533197,4.270485420026022,7.115122897024752,7.404780149459839,5.289497582956656
10,dc,65,0.06393333697346007,0.0001775267827044492,4.3600755336838516e-05,1.014896657394933,1.3430065114885794,4.277186876952292,7.115920248578459,7.404780149459839,5.289497582956656
0,dc,64,0.2045587958715306,0.00019481936960263362,0.0008898032073477983,2.4436303621127458,3.6363845173487417,1.8025515789833302,1.1539160452592316,18.798336029052734,14.390644241206406
1,dc,64,0.16560843531856673,0.00010861096442601781,0.0009192281554593825,2.4673330602002825,3.660762440889096,1.803935147258715,1.1557995423670118,18.798336029052734,14.390644241206406
2,dc,64,0.1411387830925615,4.631627426702666e-05,0.000856026260637866,2.507831844450802,3.667277834267003,1.8021417432501348,1.156897997639324,18.798336029052734,14.390644241206406
3,dc,64,0.139797902446094,4.999586653170636e-05,0.0008118880806060033,2.5714194625466327,3.7112650201723656,1.8002520335056362,1.1610246472166703,18.798336029052734,14.390644241206406
4,dc,64,0.13821327918917053,4.691430693408185e-05,0.0007583978887466029,2.6259672118382675,3.6513186448041344,1.8022970764764943,1.1622165298344365,18.798336029052734,14.390644241206406
5,dc,64,0.1367585678829187,4.4391731352431085e-05,0.0007213849183079109,2.554978933803161,3.6914243058413962,1.8066100579580018,1.1632921507719949,18.798336029052734,14.390644241206406
6,dc,64,0.1350573623786082,4.723487763588791e-05,0.0006754577266722095,2.5478324362977296,3.7696960125192964,1.8102373258693525,1.1613189051088029,18.798336029052734,14.390644241206406
7,dc,64,0.13261065854330262,4.877662175924132e-05,0.0006051915460213628,2.5816518963040864,3.7401794937590225,1.807834490452506,1.1662867460109538,18.798336029052734,14.390644241206406
8,dc,64,0.1298600230378871,4.513971181473016e-05,0.0005375047447324793,2.540834290555749,3.789398142994732,1.8055372461308983,1.1690956324422719,18.798336029052734,14.390644241206406
9,dc,64,0.1256937881343407,5.009534454074197e-05,0.0004420832124034668,2.553477943551457,3.7689133806927773,1.8044890821432185,1.1704403281331914,18.798336029052734,14.390644241206406
10,dc,64,0.12248971924599286,6.093994091405298e-05,0.00037073507978070203,2.5549766605590816,3.736462370961979,1.8014186721068597,1.1757259527286292,18.798336029052734,14.390644241206406
11,dc,64,0.1174371998381564,4.688135910788964e-05,0.0002835394661483413,2.5889079521111533,3.751276757888071,1.8005935272371691,1.1784834810220293,18.798336029052734,14.390644241206406
12,dc,64,0.10978216139514495,7.93167445694874e-05,0.0001944187223260699,2.5882653685630097,3.762025337719506,1.7986714537278161,1.1807639573998456,18.798336029052734,14.390644241206406
13,dc,64,0.10056139021730284,8.166790190220616e-05,0.00012428430781616,2.64681139904673,3.7953497228950486,1.8009877947189372,1.180860914560775,18.798336029052734,14.390644241206406
14,dc,64,0.09297552083918387,0.00010857991232064884,7.453078538581122e-05,2.5884955207670615,3.8423530829327115,1.803705200619996,1.178735253008363,18.798336029052734,14.390644241206406
15,dc,64,0.08661885934564942,0.00019051549671076327,6.12700836172379e-05,2.5517807274616415,3.854161855836893,1.8007163269293622,1.176033486844468,18.798336029052734,14.390644241206406
16,dc,64,0.08425407457075844,0.00024755742746216986,5.3297688864241353e-05,2.5254564805416813,3.9289388171798523,1.7996982675255426,1.1777494549079648,18.798336029052734,14.390644241206406
17,dc,64,0.08188748266527517,0.0003293095909301127,5.160752437430759e-05,2.489619201132381,3.9723368874829608,1.7996638664352156,1.1765415407251176,18.798336029052734,14.390644241206406
18,dc,64,0.08122583603974032,0.00040515954462638483,5.1283966256559435e-05,2.446354814328755,3.9805585902777167,1.7980316392210065,1.1720239532005663,18.798336029052734,14.390644241206406
19,dc,64,0.07933796815726266,0.0004111767408399405,4.578528335816446e-05,2.357506611294569,3.95363116759341,1.7977785189427085,1.1756406665894854,18.798336029052734,14.390644241206406
20,dc,64,0.07861364124076599,0.00045895884452627674,4.455830496357188e-05,2.358218028106522,3.929046242731632,1.8062083731511906,1.1758455140781576,18.798336029052734,14.390644241206406
21,dc,64,0.07816292884265999,0.0004932974573320862,4.116986313793476e-05,2.347913526910905,3.91526236010637,1.8041382742571928,1.1848369928354903,18.798336029052734,14.390644241206406
22,dc,64,0.07754165155063762,0.0005462579898970902,4.27937186657699e-05,2.335790434890803,3.8840004882904275,1.8050157636181028,1.1770966618760024,18.798336029052734,14.390644241206406
23,dc,64,0.07646876777957295,0.0006214434008488667,4.046283859153813e-05,2.2917017657273338,3.932967905508273,1.8049842637101845,1.1771021900581147,18.798336029052734,14.390644241206406
24,dc,64,0.07601096445052943,0.0006114865121706018,3.708529999203801e-05,2.217784649367562,3.956682996898151,1.8107575155076503,1.1747994453510555,18.798336029052734,14.390644241206406
25,dc,64,0.07546245853933814,0.0006878913343735619,3.873110989444793e-05,2.2091925731470257,3.9636846072402983,1.8090695816835896,1.1686742220299875,18.798336029052734,14.390644241206406
26,dc,64,0.07497381051709393,0.0007430573900836737,3.525559693279997e-05,2.214019234857654,3.953067340194552,1.8081557481924877,1.1768748896365344,18.798336029052734,14.390644241206406
27,dc,64,0.07461243009400209,0.0007648097631118361,3.432341136112269e-05,2.168081274065413,3.9457867595809195,1.8003403572738235,1.180416963436907,18.798336029052734,14.390644241206406
0,dc,63,0.4513784600738761,0.0007306448014144876,0.0008802609203998114,3.2453471531347473,1.1276948081286464,6.396373957364483,5.955088792494524,13.883513927459717,16.03378236562653
1,dc,63,0.4106831056625752,0.0006465119372655909,0.0008855485986903774,3.205914420070515,1.1095816317478024,6.394144216722368,5.957354845670799,13.883513927459717,16.03378236562653
2,dc,63,0.3649774827174875,0.0005572522625044426,0.0008516370027318524,3.188217757416863,1.0880639792476237,6.394948135721881,5.958002181032929,13.883513927459717,16.03378236562653
3,dc,63,0.3198795212774866,0.00046672220467443835,0.0008616163470286359,3.2263468539245768,1.1012303198901032,6.394189691750621,5.957554776690752,13.883513927459717,16.03378236562653
4,dc,63,0.2722942754793081,0.0003779934452868026,0.0008191895598083821,3.220017863186782,1.1103605912440724,6.395219858942328,5.958542868592627,13.883513927459717,16.03378236562653
5,dc,63,0.22742840070415343,0.00029531768274552387,0.0008002174785145431,3.204249207915263,1.158709219081279,6.396490022889126,5.957786518993494,13.883513927459717,16.03378236562653
6,dc,63,0.18734157546200247,0.00022116808725721355,0.0007635994230392918,3.2555796623638855,1.169501512673481,6.396723966350579,5.955776062843927,13.883513927459717,16.03378236562653
7,dc,63,0.1468476798642083,0.00014494302135674168,0.0007215744675787206,3.2857980881146838,1.1503023679847348,6.400082794407729,5.955405800185539,13.883513927459717,16.03378236562653
8,dc,63,0.10608016518032726,5.989239527963021e-05,0.0006967117616486894,3.3193179809586635,1.1479764029752735,6.396893290004987,5.955545431654764,13.883513927459717,16.03378236562653
9,dc,63,0.0999348711350577,5.3109215294915375e-05,0.0006171590957889618,3.3451636096795645,1.1844268044733726,6.395011537838574,5.959115633902501,13.883513927459717,16.03378236562653
10,dc,63,0.09667380047035208,5.0802433829862583e-05,0.0005781818373637461,3.290559875713525,1.2324200104171579,6.3967317898430425,5.964495791715467,13.883513927459717,16.03378236562653
11,dc,63,0.09269212341717634,4.8934075367654605e-05,0.0005132010628775138,3.311620980874769,1.2841005586283476,6.391711313148979,5.965674945421479,13.883513927459717,16.03378236562653
12,dc,63,0.08843894173941272,4.6609009027843665e-05,0.00043647213425935616,3.3038996453046443,1.3426595577880915,6.389248776136397,5.966022527357352,13.883513927459717,16.03378236562653
13,dc,63,0.08570158862865115,4.1328829112579694e-05,0.00037963473859856545,3.3357990522953074,1.4123529056728303,6.391029805415916,5.9636779832238975,13.883513927459717,16.03378236562653
14,dc,63,0.0828143075548549,4.887638954947746e-05,0.00032029928395623495,3.3499687711174704,1.3975449131556181,6.3906078090315575,5.971413920455487,13.883513927459717,16.03378236562653
15,dc,63,0.07864289889273904,5.664510872872721e-05,0.0002247038522182281,3.324405405399315,1.3965025120386585,6.389726870542808,5.970583360980716,13.883513927459717,16.03378236562653
16,dc,63,0.07516818267055536,4.986829495509845e-05,0.00014644156246127252,3.3303458353637376,1.3399206948693838,6.387544813860889,5.969505581233154,13.883513927459717,16.03378236562653
17,dc,63,0.0714582256825461,8.00102975657288e-05,7.831796336186888e-05,3.318303720634715,1.3315042471703904,6.393864883180019,5.967954909812487,13.883513927459717,16.03378236562653
18,dc,63,0.0701751891715289,0.00013943686379043984,5.7827963018786826e-05,3.2484523576709816,1.3061967211093164,6.394262031862769,5.970220272083376,13.883513927459717,16.03378236562653
19,dc,63,0.06922828153171465,0.0002167708266489539,4.3807217558850576e-05,3.27618627055388,1.3335304152368022,6.3913357096350865,5.974028473691578,13.883513927459717,16.03378236562653
20,dc,63,0.0692132516924598,0.00025741449364135574,4.492557326529583e-05,3.301108058831973,1.298413152674784,6.38890483413027,5.981710666335026,13.883513927459717,16.03378236562653
0,dc,62,0.09216997968782797,0.00025112034608106026,0.00041119014100037996,2.5782310578580794,3.0175404821338936,1.250025601968133,5.746573335680632,9.497014045715332,4.78348551133116
1,dc,62,0.0813495902663908,0.00034068955910731186,0.0004468225374913443,2.568231744006004,3.0138706811340574,1.2509354345136368,5.748834873111656,9.497014045715332,4.78348551133116
2,dc,62,0.07770829505417559,0.00040280412554638675,0.0004488472942889761,2.4922568106030756,3.0220397803710943,1.2526634667746461,5.748873182191949,9.497014045715332,4.78348551133116
3,dc,62,0.0763154487812086,0.0004555341610253502,0.0004153493981294884,2.417359630845141,3.009141550147776,1.2543374728827266,5.7482308988611654,9.497014045715332,4.78348551133116
4,dc,62,0.07520786380125738,0.0004716159469585287,0.00034705845067918605,2.3576968103602716,3.029653994296779,1.2538971166637878,5.744947731511779,9.497014045715332,4.78348551133116
5,dc,62,0.07396155686538124,0.0005246969967721396,0.0002737088372525987,2.3467468654719443,3.0371631997662667,1.2576517549098316,5.746418160242284,9.497014045715332,4.78348551133116
6,dc,62,0.07301812604149983,0.0005632217944440371,0.00025236396005270587,2.2644701770019937,3.0392130581302954,1.2587160079220423,5.749843532264951,9.497014045715332,4.78348551133116
7,dc,62,0.07191052011967602,0.0006047046155830949,0.00017825417027873125,2.225809430614479,3.052553085195679,1.2561322250480824,5.751957087522522,9.497014045715332,4.78348551133116
8,dc,62,0.07086419194879176,0.0006904001267385926,0.0001589005951422406,2.20958257669112,3.0773811512211875,1.252414483165789,5.7524022209416374,9.497014045715332,4.78348551133116
9,dc,62,0.07001777759186596,0.0007260154534264681,0.0001308866888705991,2.1340486059155,3.123194943016474,1.2513836279527542,5.753004043619022,9.497014045715332,4.78348551133116
10,dc,62,0.06926415359758338,0.0008143588954885565,0.00011805968828038257,2.111219413530532,3.153247888185996,1.2490158107880416,5.753681516493889,9.497014045715332,4.78348551133116
11,dc,62,0.06874668701683666,0.0008959782526165445,9.992869883351183e-05,2.0971300092700322,3.2025432516897596,1.2471816987038566,5.754349400275486,9.497014045715332,4.78348551133116
12,dc,62,0.06826302864960163,0.0009299518082617273,8.739462635154769e-05,2.035409128805767,3.257578554023518,1.2503655712436184,5.757241870708599,9.497014045715332,4.78348551133116
13,dc,62,0.06796974537609847,0.0009727798813703981,8.076455457795695e-05,2.0011043483651996,3.25401950152238,1.2513295012039707,5.765511935635459,9.497014045715332,4.78348551133116
0,dc,61,0.1379848674865764,0.0006779192582537046,0.00022844168154770506,3.6692020039272686,3.9031957359993004,4.9227452660126945,8.887553720447823,4.306690216064453,1.6752892749746249
1,dc,61,0.10280131691852608,0.0006609044359367445,0.000139718287350985,3.6478600930938967,3.8669013945597204,4.922084278799588,8.887082463027783,4.306690216064453,1.6752892749746249
2,dc,61,0.06582764046050577,0.0006124629383211265,5.821831120126211e-05,3.6630866307436496,3.8558579691126003,4.920242594155909,8.885298674169007,4.306690216064453,1.6752892749746249
3,dc,61,0.06495764258173665,0.0005381392183711083,5.449686993259407e-05,3.6551236929674413,3.893503984689878,4.9185989221018,8.880091622336487,4.306690216064453,1.6752892749746249
4,dc,61,0.06495764258173665,0.0005381392183711083,5.449686993259407e-05,3.6551236929674413,3.893503984689878,4.9185989221018,8.880091622336487,4.306690216064453,1.6752892749746249
0,dc,60,0.4047950393629482,0.0003681649650217378,0.0006861397430634866,3.1336389032881855,3.725021297596593,6.969117079875575,0.4117002177817198,10.751660108566284,13.574975176230746
1,dc,60,0.3552219568821262,0.00027170516525278006,0.0006981571629707478,3.1395793226174535,3.705216938823547,6.970225640690284,0.4117836882013473,10.751660108566284,13.574975176230746
2,dc,60,0.3058320776946922,0.00019579784473801895,0.0006411257565906356,3.119903993023409,3.686877043670238,6.968628817317742,0.4120490660715151,10.751660108566284,13.574975176230746
3,dc,60,0.2584444078238934,0.00011628834649649935,0.0006428974274524172,3.1274627680116525,3.728073421557887,6.967308792156974,0.41622827365052845,10.751660108566284,13.574975176230746
4,dc,60,0.21543655632744582,4.957580295256587e-05,0.0005892683342254495,3.0863937917184794,3.704514186470317,6.9657160420666875,0.41489420754699086,10.751660108566284,13.574975176230746
5,dc,60,0.20302499688779735,3.4911645296607177e-05,0.0005172563985965932,3.059759659835986,3.7275032844358233,6.962492928553149,0.4197134626021934,10.751660108566284,13.574975176230746
6,dc,60,0.19353698223389287,3.052808725852281e-05,0.00044313162968385967,3.0482603338758274,3.689260537245461,6.960110646254269,0.4245342861285225,10.751660108566284,13.574975176230746
7,dc,60,0.18682133391324218,3.552483351847806e-05,0.00040050912383660873,3.000422240090155,3.734869167123435,6.956984825009987,0.4192308454146074,10.751660108566284,13.574975176230746
8,dc,60,0.17590864698301245,2.9024327618445507e-05,0.00032171766459230167,2.998142474493626,3.795772875687775,6.957235907859598,0.41869338783121823,10.751660108566284,13.574975176230746
9,dc,60,0.15153585436315448,4.5345085051768356e-05,0.00024244907054275775,2.9848007996670733,3.7458192527606746,6.955906281672657,0.42114281136297227,10.751660108566284,13.574975176230746
10,dc,60,0.12436726138049442,4.876653470940817e-05,0.00016518982211358272,2.968112800322321,3.724324706454347,6.951777746501023,0.4251105778694734,10.751660108566284,13.574975176230746
11,dc,60,0.08494411914518477,4.123752597440916e-05,6.801411663173035e-05,2.98693531200835,3.7276971328695803,6.952899887247308,0.42540410981029503,10.751660108566284,13.574975176230746
