,circuit,loss,k1,k2,theta1,theta2,Circuit
90,"((0, 0, 1), (0, 0, 1))",4335548.612912412,0.5442561444038316,3.9071060986896367,3.910417556757335,1.5271658346281147,No Control
91,"((0, 0, 1), (0, 0, 1))",53231256.00992033,1.907265999164132,2.0665816854728787,0.8551300748317179,5.4313748312972665,No Control
92,"((0, 0, 1), (0, 0, 1))",269256968.4225278,4.289497511040315,4.79417120155486,4.735998661867342,1.0067502408055158,No Control
93,"((0, 0, 1), (0, 0, 1))",241860.81220614814,0.1284181961771611,1.635056995782979,5.806212883383172,2.7965116577001594,No Control
94,"((0, 0, 1), (0, 0, 1))",5372700.334342658,0.6059122628938429,2.8135875866792848,1.790250950026035,5.1091159947182225,No Control
95,"((0, 0, 1), (0, 0, 1))",19412373.332150515,1.1517678626065762,3.1298069679276685,5.372886613660043,2.0426597297826143,No Control
96,"((0, 0, 1), (0, 0, 1))",3117048.1036279285,0.46151476702259986,2.1580986183543045,4.342127203163037,5.921892695855756,No Control
97,"((0, 0, 1), (0, 0, 1))",86044810.77634262,2.424857921635975,2.9626220957006764,7.6205657896618195,4.202352132545835,No Control
98,"((0, 0, 1), (0, 0, 1))",136794895.5794583,3.057446954776177,3.474059306418627,3.5888741963567576,3.4439473486879475,No Control
99,"((0, 0, 1), (0, 0, 1))",44193243.1928102,1.737818029886162,4.0640820242363835,4.850407532171355,3.0830683662247633,No Control
100,"((0, 0, 1), (0, 0, 1))",36439320.80950463,1.5779903789443834,3.844589773929348,3.4487930361439583,0.5484370885608757,No Control
101,"((0, 0, 1), (0, 0, 1))",62548134.39106742,2.0674428265808453,1.890522910045878,1.132343661458677,4.424966736692561,No Control
102,"((0, 0, 1), (0, 0, 1))",2119569.9726473256,0.38053289450872646,2.5933086322086227,6.353276086316583,1.0490422192762532,No Control
103,"((0, 0, 1), (0, 0, 1))",425335.9264709044,0.17012928858735407,4.300653006685996,2.9773075056444425,4.793008771317139,No Control
104,"((0, 0, 1), (0, 0, 1))",1036775.2615133105,0.26603708799161957,3.2411345029350014,0.7171680072208138,1.7287224298290744,No Control
105,"((0, 0, 1), (0, 0, 1))",10679148.906862874,0.8542739384321903,2.4378021145779862,3.858435446111311,1.9968001039402212,No Control
106,"((0, 0, 1), (0, 0, 1))",16715593.817145268,1.0687730514009715,3.046657791377652,5.935637650537448,2.2760658592096936,No Control
