,circuit,loss,k1,k2,theta1,theta2,Circuit
163,"((0, 0, 1), (1, 0, 0))",812.4681480747398,0.007358011542170196,0.752291892974675,8.013471217622168,1.5305054256707802,Downstream Activation
164,"((0, 0, 1), (1, 0, 0))",6105052.3976024445,0.6459523750055658,0.8940730655955587,9.453308808023975,1.8271365180181327,Downstream Activation
165,"((0, 0, 1), (1, 0, 0))",22556261.264156286,1.2415814980556987,0.2615597456716796,8.848244693741766,7.617811390862978,Downstream Activation
166,"((0, 0, 1), (1, 0, 0))",214094.47370741295,0.12095146629907869,1.4942548123231285,7.83111279607971,1.2652482613642704,Downstream Activation
167,"((0, 0, 1), (1, 0, 0))",2855956.654606539,0.44182868978068773,0.4561728521457449,9.849663081089343,0.3037537152398606,Downstream Activation
168,"((0, 0, 1), (1, 0, 0))",611867.0084135869,0.20452825065386315,2.0175601298761787,9.092243141535832,5.094015947276279,Downstream Activation
169,"((0, 0, 1), (1, 0, 0))",16820358.94900177,1.072155611812966,2.6540981525693423,7.2624946020711505,4.47698227104198,Downstream Activation
170,"((0, 0, 1), (1, 0, 0))",1704335.7721010814,0.34132600423633613,0.9657540356302292,7.682516904055973,3.313322918655432,Downstream Activation
171,"((0, 0, 1), (1, 0, 0))",59261776.806619756,2.0124136808596544,1.3387653967344404,8.165814493314276,7.895414577515005,Downstream Activation
172,"((0, 0, 1), (1, 0, 0))",40063205.793701015,1.654640244647896,2.154764157757507,8.70665842786473,2.076505597429293,Downstream Activation
173,"((0, 0, 1), (1, 0, 0))",7758694.086424513,0.7281965586745126,1.6632398186916721,7.141896844433672,5.472181473975876,Downstream Activation
174,"((0, 0, 1), (1, 0, 0))",4906886.565437778,0.5790963057403546,2.3340359743329238,3.6479060966112007,2.3269067673395205,Downstream Activation
175,"((0, 0, 1), (1, 0, 0))",10955980.63728104,0.8653172164486693,2.9130882387055133,6.002367246396775,8.174323642470679,Downstream Activation
176,"((0, 0, 1), (1, 0, 0))",157472.11090957237,0.1037795995687402,1.0883913383244517,2.2477305512249757,4.161074650240545,Downstream Activation
177,"((0, 0, 1), (1, 0, 0))",933896.8727596632,0.25265164200135287,2.810589555092693,4.454686843543671,2.779684246500795,Downstream Activation
178,"((0, 0, 1), (1, 0, 0))",1076.2798989633156,0.008558900239153212,2.490322427373406,5.373339041663,6.08439460268122,Downstream Activation
179,"((0, 0, 1), (1, 0, 0))",3054342.1194463153,0.45691535219347523,1.2042567641393132,1.4234778008302635,6.415501515056888,Downstream Activation
180,"((0, 0, 1), (1, 0, 0))",25659771.179506518,1.324223059171973,1.7771154068280208,1.0808090466639642,2.538283951090996,Downstream Activation
181,"((0, 0, 1), (1, 0, 0))",77252206.70795642,2.29764659653099,1.9483591074024584,7.444581333690758,6.7522222737152315,Downstream Activation
182,"((0, 0, 1), (1, 0, 0))",18845744.057400156,1.1348696849665223,0.37963032216910664,8.462879558480152,0.6990921428279973,Downstream Activation
183,"((0, 0, 1), (1, 0, 0))",267219957.16575873,4.273214784120874,2.237287813975777,9.989938264704453,3.9132184569512214,Downstream Activation
184,"((0, 0, 1), (1, 0, 0))",35808030.07634904,1.5642938954691339,1.4386679059631278,4.9558279530014335,7.307296953264476,Downstream Activation
185,"((0, 0, 1), (1, 0, 0))",8752132.061380314,0.7734178508238443,0.6588729283298823,1.8405079242417048,4.93120293680172,Downstream Activation
186,"((0, 0, 1), (1, 0, 0))",13572827.482138371,0.9631070413775978,1.5513092920987752,8.9989398736383,3.5234111271280866,Downstream Activation
187,"((0, 0, 1), (1, 0, 0))",5864972.486196389,0.6331324359500115,1.8755037565354538,6.398521985629008,5.774778726088329,Downstream Activation
188,"((0, 0, 1), (1, 0, 0))",124838853.89092107,2.920735359584675,2.396538360215461,5.777616772429584,1.411358473146853,Downstream Activation
189,"((0, 0, 1), (1, 0, 0))",337060972.3356609,4.799253969723919,2.1237112402638476,6.684133416000205,4.324735337331815,Downstream Activation
190,"((0, 0, 1), (1, 0, 0))",188.8931036910505,0.0035920976860083923,0.8221861230707123,9.445360665717944,7.028788491780484,Downstream Activation
191,"((0, 0, 1), (1, 0, 0))",361171.32720725116,0.1571812064229224,0.06649998398127577,4.150788520002721,7.037789117085205,Downstream Activation
192,"((0, 0, 1), (1, 0, 0))",226338570.52989444,3.9327907350186524,0.18831951906378808,9.590677976223613,5.579770575503718,Downstream Activation
193,"((0, 0, 1), (1, 0, 0))",1535071.9270529747,0.3239423694014292,0.9523477439524806,7.962003997944217,5.288924889909842,Downstream Activation
194,"((0, 0, 1), (1, 0, 0))",3200681.6833622316,0.46774032146145805,0.5629491868948093,6.973447579597876,6.370045456766053,Downstream Activation
195,"((0, 0, 1), (1, 0, 0))",40.1321144962338,0.001643395080502362,0.8374217895033425,3.4430383916061853,8.906593285264547,Downstream Activation
196,"((0, 0, 1), (1, 0, 0))",4032126.822852464,0.5249819253405534,0.7415148816295878,0.001012841378114998,9.659817998458632,Downstream Activation
197,"((0, 0, 1), (1, 0, 0))",10205590.287964163,0.8351760558379568,0.38118424014867447,0.5471542054337806,9.27405320509364,Downstream Activation
198,"((0, 0, 1), (1, 0, 0))",53848844.33612076,1.9183039826674517,0.8164442770535053,3.346913181703179,9.94896384355505,Downstream Activation
199,"((0, 0, 1), (1, 0, 0))",1305450.0389212393,0.2987469380718071,0.48912199362963144,3.094403105541566,8.68984083275725,Downstream Activation
200,"((0, 0, 1), (1, 0, 0))",582929.9304670515,0.199649690170583,1.07968982947007,0.7917614944501814,8.93261399665477,Downstream Activation
201,"((0, 0, 1), (1, 0, 0))",115353.09580646337,0.08885541194840164,0.2761982825440392,2.6185965164939877,8.470360351564528,Downstream Activation
202,"((0, 0, 1), (1, 0, 0))",177529981.3065141,3.4830749385947284,0.13405468165462386,2.0533425915556798,8.354808091421013,Downstream Activation
203,"((0, 0, 1), (1, 0, 0))",6677610.152138376,0.6755753641936638,1.2870375996288783,4.571132525616116,9.246001601701169,Downstream Activation
204,"((0, 0, 1), (1, 0, 0))",30308238.648631435,1.4392073005849424,0.6281239693314484,2.7764142173362996,7.819009474935585,Downstream Activation
205,"((0, 0, 1), (1, 0, 0))",16633488.909963109,1.0661938233638173,0.8546576476799717,1.1525198096749047,8.034480968005788,Downstream Activation
206,"((0, 0, 1), (1, 0, 0))",21763229.48142852,1.2195676413376613,1.0366979597283243,4.020173849623477,7.545427833263198,Downstream Activation
207,"((0, 0, 1), (1, 0, 0))",96377580.88365395,2.566347125550014,1.1778173090133444,0.31814401671899695,9.018242818524296,Downstream Activation
208,"((0, 0, 1), (1, 0, 0))",2363544.51723069,0.4019586749623332,0.728845038152617,3.5242577783186637,8.733349230041972,Downstream Activation
209,"((0, 0, 1), (1, 0, 0))",4794846.050480737,0.5724739810716047,0.32666761048755966,2.8807569425463715,9.521279882501009,Downstream Activation
210,"((0, 0, 1), (1, 0, 0))",13388329.900510814,0.9565711584853306,0.15047162314131657,4.309807747893644,7.4048476906872756,Downstream Activation
211,"((0, 0, 1), (1, 0, 0))",2774.867979263937,0.013801287724002244,1.657615911437701,2.218077234734396,9.741677209386477,Downstream Activation
